IniId,EvtId,Fase,DataFase,Resultado,Detalhe,Favor,Contra,Abstencao
315884,73,Votação Deliberação,2026-04-24,Rejeitado,"A Favor: <I>IL</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> PCP</I><BR>Abstenção:<I>CH</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>",,,
356168,13,Votação na generalidade,2026-02-20,Aprovado,,,,
356168,18,Votação final global,2026-07-17,Aprovado,,,,
315909,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I><BR>Abstenção:<I>L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
345963,73,Votação Deliberação,2026-02-27,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315842,13,Votação na generalidade,2025-12-19,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
335937,73,Votação Deliberação,2026-01-30,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
346019,73,Votação Deliberação,2026-01-23,Aprovado,Ausência: <I>JPP</I>,,,
315911,73,Votação Deliberação,2026-02-20,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>",,,
315848,73,Votação Deliberação,2025-12-19,Rejeitado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
346027,73,Votação Deliberação,2026-01-23,Aprovado,Ausência: <I>JPP</I>,,,
356176,73,Votação Deliberação,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356381,13,Votação na generalidade,2026-05-22,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I>",,,
356381,18,Votação final global,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>",,,
356175,73,Votação Deliberação,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
356151,73,Votação Deliberação,2026-02-20,Aprovado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>",,,
356191,13,Votação na generalidade,2026-02-20,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I>",,,
356191,18,Votação final global,2026-03-20,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I>",,,
356286,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PS</I><BR>Abstenção:<I>PSD</I>, <I> L</I>, <I> PCP</I>",,,
356286,18,Votação final global,2026-06-12,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
346016,13,Votação na generalidade,2026-01-30,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PCP</I>, <I> BE</I>, <I> JPP</I>",,,
356108,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>",,,
356126,73,Votação Deliberação,2026-02-13,Aprovado,,,,
356380,73,Votação Deliberação,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356154,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>",,,
356111,73,Votação Deliberação,2026-06-25,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>",,,
346043,73,Votação Deliberação,2026-01-30,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356334,73,Votação Deliberação,2026-04-10,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>L</I>, <I> PCP</I>",,,
356160,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>CH</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> IL</I>",,,
356353,73,Votação Deliberação,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I><BR>Abstenção:<I>PSD</I>, <I> L</I>, <I> CDS-PP</I>",,,
356161,13,Votação na generalidade,2026-02-27,Aprovado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>",,,
356171,13,Votação na generalidade,2026-02-25,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> IL</I>, <I> PCP</I>",,,
356141,13,Votação na generalidade,2026-02-20,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
356360,73,Votação Deliberação,2026-04-24,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>, <I> PCP</I>",,,
356129,13,Votação na generalidade,2026-02-27,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I><BR>Abstenção:<I>IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>",,,
356279,73,Votação Deliberação,2026-03-06,Aprovado,,,,
356392,13,Votação na generalidade,2026-07-02,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
356221,13,Votação na generalidade,2026-02-25,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356544,13,Votação na generalidade,2026-04-24,Aprovado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I>",,,
356544,18,Votação final global,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356311,13,Votação na generalidade,2026-03-20,Aprovado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I>",,,
356235,13,Votação na generalidade,2026-03-06,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356233,13,Votação na generalidade,2026-03-13,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I><BR>Contra:<I>PSD</I>, <I> L</I>, <I> BE</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356260,13,Votação na generalidade,2026-03-13,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
356262,13,Votação na generalidade,2026-03-13,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356333,13,Votação na generalidade,2026-03-26,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356263,13,Votação na generalidade,2026-03-06,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356264,13,Votação na generalidade,2026-03-13,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>",,,
356370,73,Votação Deliberação,2026-06-12,Rejeitado,"A Favor: <I>CH</I>, <I> BE</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> PAN</I>",,,
356418,13,Votação na generalidade,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356339,13,Votação na generalidade,2026-03-26,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356362,73,Votação Deliberação,2026-04-17,Rejeitado,"A Favor: <I>CH</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>IL</I>, <I> CDS-PP</I>",,,
315247,13,Votação na generalidade,2026-02-20,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>, <I> L</I>",,,
315247,18,Votação final global,2026-03-26,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>L</I>",,,
356554,73,Votação Deliberação,2026-06-12,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CDS-PP</I>",,,
356393,73,Votação Deliberação,2026-04-10,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>",,,
356511,73,Votação Deliberação,2026-04-10,Aprovado,,,,
356343,73,Votação Deliberação,2026-03-13,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>",,,
356435,13,Votação na generalidade,2026-04-24,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CDS-PP</I>",,,
356496,13,Votação na generalidade,2026-04-10,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356566,13,Votação na generalidade,2026-06-24,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>, <I> PAN</I>",,,
356649,13,Votação na generalidade,2026-05-15,Aprovado,"A Favor: <I>CH</I>, <I> IL</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>",,,
356686,13,Votação na generalidade,2026-05-22,Aprovado,,,,
356689,13,Votação na generalidade,2026-05-22,Aprovado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356754,73,Votação Deliberação,2026-06-12,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I><BR>Abstenção:<I>PSD</I>, <I> L</I>",,,
356671,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-05-22,Aprovado,,,,
315145,13,Votação na generalidade,2025-12-05,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Contra:<I>IL</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>L</I>, <I> PAN</I>",,,
315145,15,Requerimento avocação plenário,2026-05-08,Aprovado,,,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> PCP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>, <I> BE</I><BR>Abstenção:<I>L</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I>",,,
315145,34,Votação na especialidade,2026-05-08,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
315145,18,Votação final global,2026-05-08,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I><BR>Abstenção:<I>PAN</I>, <I> JPP</I>",,,
356532,73,Votação Deliberação,2026-07-17,Rejeitado,"A Favor: <I>PS</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> PCP</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> L</I>",,,
356555,73,Votação Deliberação,2026-05-29,Rejeitado,"A Favor: <I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
356684,13,Votação na generalidade,2026-05-22,Aprovado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356537,13,Votação na generalidade,2026-04-24,Rejeitado,"A Favor: <I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>",,,
356527,13,Votação na generalidade,2026-04-24,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
356909,13,Votação na generalidade,2026-06-19,Aprovado,"A Favor: <I>CH</I>, <I> IL</I>, <I> L</I><BR>Contra:<I>PAN</I><BR>Abstenção:<I>PSD</I>, <I> PS</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> JPP</I>",,,
356909,18,Votação final global,2026-07-17,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> JPP</I><BR>Contra:<I>PAN</I><BR>Abstenção:<I>PCP</I>, <I> BE</I>",,,
356646,73,Votação Deliberação,2026-04-30,Aprovado,,,,
315378,13,Votação na generalidade,2026-01-30,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
315378,18,Votação final global,2026-02-13,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>",,,
356567,13,Votação na generalidade,2026-05-08,Rejeitado,"A Favor: <I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PS</I>",,,
356734,13,Votação na generalidade,2026-05-14,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>IL</I>",,,
356613,73,Votação Deliberação,2026-05-29,Rejeitado,"A Favor: <I>CH</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> CDS-PP</I><BR>Abstenção:<I>PS</I>, <I> IL</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>",,,
356825,73,Votação Deliberação,2026-07-17,Aprovado,,,,
315208,13,Votação na generalidade,2025-07-04,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>IL</I>, <I> JPP</I>",,,
315208,18,Votação final global,2025-07-16,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> IL</I>, <I> CDS-PP</I><BR>Contra:<I>L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>PS</I>, <I> JPP</I>",,,
315208,152,Requerimento,2025-07-16,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>, <I> BE</I>",,,
356999,73,Votação Deliberação,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
357020,73,Votação Deliberação,2026-07-17,Aprovado,"A Favor: <I>CH</I>, <I> PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PSD</I>, <I> IL</I>, <I> CDS-PP</I>",,,
356707,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>IL</I><BR>Contra:<I>PSD</I>, <I> L</I>, <I> PCP</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>CH</I>, <I> PS</I>, <I> JPP</I>",,,
356760,73,Votação Deliberação,2026-05-15,Aprovado,,,,
315251,13,Votação na generalidade,2025-12-05,Aprovado,"A Favor: <I>PSD</I>, <I> PS</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>CH</I>, <I> IL</I>, <I> PCP</I>",,,
315251,18,Votação final global,2026-01-30,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> BE</I>, <I> PAN</I>, <I> JPP</I><BR>Abstenção:<I>PCP</I>",,,
356717,13,Votação na generalidade,2026-05-22,Rejeitado,"A Favor: <I>L</I>, <I> BE</I>, <I> JPP</I><BR>Contra:<I>PSD</I>, <I> PS</I>, <I> IL</I>, <I> CDS-PP</I><BR>Abstenção:<I>CH</I>, <I> PCP</I>, <I> PAN</I>",,,
315680,122,Requerimento Baixa Comissão sem Votação (Generalidade),2026-03-13,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> PS</I>, <I> IL</I>, <I> L</I>, <I> CDS-PP</I>, <I> PAN</I>, <I> JPP</I><BR>Contra:<I>PCP</I>, <I> BE</I>",,,
315680,13,Votação na generalidade,2026-04-17,Aprovado,"A Favor: <I>PSD</I>, <I> CH</I>, <I> CDS-PP</I><BR>Contra:<I>PS</I>, <I> L</I>, <I> PCP</I>, <I> BE</I>, <I> PAN</I><BR>Abstenção:<I>IL</I>, <I> JPP</I>",,,
