IniId,IniLeg,IniNr,IniTipo,IniTitulo,Autor,DataInicioLegislatura,DataFimLegislatura,UltimaFase,DataUltimaFase,NumEventos,NumAnexos
315602,XVII,216,Projeto de Lei,Elevação da Povoação da Silveira à Categoria de Vila,Grupos Parlamentares (G); PSD; CDS-PP; Hugo Soares; Marco Claudino; Regina Bastos; Sandra Pereira; Alexandre Poço; Cristina Vaz Tomé; Bruno Ventura; João Pedro Louro; Margarida Saavedra; António Rodrigues; Gonçalo Lage; Eva Brás Pinho; Paulo Lopes Marcelo; Francisco José Martins; Andreia Bernardo; Dulcineia Catarina Moura; Andreia Neto; Almiro Moreira; Olga Freire; Carlos Silva Santiago; Joana Seabra; José Lago Gonçalves; Alberto Machado; Bárbara do Amaral Correia; Fernando Queiroga; Francisco Pimentel; Germana Rocha; Gonçalo Dinis Capitão; Hernâni Dias; Paulo Núncio; João Pinho de Almeida; Ana Silveira,2025-06-03,,Lei (Publicação DR),2026-05-04,15,2
315658,XVII,247,Projeto de Lei,Elevação da Povoação de Barcouço à categoria de Vila,Grupos Parlamentares (G); PS; Pedro Nuno Santos; Hugo Oliveira; Susana Correia; Filipe Neto Brandão; Rui Jorge Santos; Marina Gonçalves; Jorge Botelho; Pedro Delgado Alves,2025-06-03,,Lei (Publicação DR),2026-05-05,15,1
315771,XVII,294,Projeto de Lei,"Regula o procedimento para o reconhecimento do estatuto de apátrida, em cumprimento do disposto no artigo 6.º da Lei n.º 41/2023, de 10 de agosto",Grupos Parlamentares (G); PSD; Hugo Soares; António Rodrigues; Dulcineia Catarina Moura; Miguel Guimarães; Hugo Carneiro; Regina Bastos; Pedro Alves; Isaura Morais; Alexandre Poço; Andreia Neto; Paulo Lopes Marcelo; Cristina Vaz Tomé; Bruno Ventura; Fernando Queiroga; João Antunes dos Santos; Almiro Moreira; Adriana Rodrigues; Alberto Fonseca; Alberto Machado; Amílcar Almeida; Ana Gabriela Cabilhas; Ana Isabel Ferreira; Ana Oliveira; Ana Silveira; Bárbara do Amaral Correia; Bruno Faria; Bruno Vitorino; Carla Barros; Carlos Cação; Carlos Alberto Gonçalves; Carlos Silva Santiago; Carolina Marques; Célia Freire; Cristóvão Norte; Emídio Guerreiro; Eva Brás Pinho; Firmino Ferreira; Francisco Covelinhas Lopes; Francisco Figueira; Francisco José Martins; Francisco Pimentel; Francisco Sousa Vieira; Germana Rocha; Gonçalo Dinis Capitão; Gonçalo Lage; Gonçalo Valente; Helga Correia; Hernâni Dias; Hugo Patrício Oliveira; Inês Barroso; Isabel Fernandes; Joana Seabra; João Pedro Louro; Joaquim Barbosa; José Cesário; José Lago Gonçalves; José Pedro Aguiar-Branco; Leandro Ferreira Luís; Leonor Cipriano; Liliana Fidalgo; Manuela Carvalho; Marco Claudino; Margarida Saavedra; Martim Syder; Maurício Marques; Miguel Santos; Nuna Menezes; Nuno Jorge Gonçalves; Olga Freire; Paula Cardoso; Paulo Cavaleiro; Paulo Edson Cunha; Paulo Moniz; Paulo Neves; Pedro Coelho; Pedro Roque; Ricardo Aires; Ricardo Barroso; Ricardo Carlos; Ricardo Carvalho; Ricardo Oliveira; Rui Rocha Pereira; Sandra Pereira; Sofia Carreira; Sofia Machado Fernandes; Sonia dos Reis; Sónia Margarida Fernandes; Teresa Morais; Vânia Jesus,2025-06-03,,Lei (Publicação DR),2026-08-17,17,2
315059,XVII,9,Projeto de Lei,"Reduz para 35 horas o limite máximo do horário semanal de trabalho para todos os trabalhadores (Alteração à Lei n.º 7/2009, de 12 de fevereiro, que aprova o Código do Trabalho)
",Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Publicação em Separata,2025-07-08,6,1
315172,XVII,50,Projeto de Lei,Pela simplificação na instalação e licenciamento de equipamentos de apoio social geridos por entidades privadas,Grupos Parlamentares (G); IL; Mariana Leitão; Joana Cordeiro; Angélique Da Teresa; Carlos Guimarães Pinto; Jorge Miguel Teixeira; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Votação na generalidade,2025-07-04,7,1
315157,XVII,43,Projeto de Lei,Recupera a figura do visto prévio do Tribunal de Contas no âmbito dos projetos financiados e cofinanciados pelo Plano de Recuperação e Resiliência,Grupos Parlamentares (G); CH; André Ventura; Pedro Pinto; Rui Afonso; Eduardo Teixeira; Patrícia Almeida; Francisco Gomes; João Ribeiro,2025-06-03,,Votação na generalidade,2025-12-12,7,1
367099,XVII,1176,Projeto de Resolução,"Recomenda ao Governo que defenda, no quadro da UE, o fim da comercialização de produtos provenientes de colonatos israelitas na Europa, em conformidade com o direito internacional",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Admissão,2026-08-03,4,0
315819,XVII,309,Projeto de Lei,Processo extraordinário de recuperação de pendências das juntas médicas de avaliação de incapacidade,Grupos Parlamentares (G); PS; Lia Ferreira; Eurico Brilhante Dias; Ana Bernardo; Miguel Cabrita; Tiago Barbosa Ribeiro; Dália Miranda; Hugo Oliveira; Margarida Afonso; Eduardo Pinheiro; Irene Costa; Pedro do Carmo; Marina Gonçalves; Susana Correia; Pedro Delgado Alves,2025-06-03,,Lei (Publicação DR),2026-02-25,16,2
367100,XVII,1177,Projeto de Resolução,"Recomenda ao Governo a compatibilização da empreitada de reabilitação da Messe de Lisboa, Pólo de Santa Clara, com a continuidade do Projeto Cultiva, na Escola Básica e Secundária Gil Vicente, em Lisboa",Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Admissão,2026-08-03,4,0
315072,XVII,19,Projeto de Lei,"Reduz o número de círculos eleitorais e cria um círculo da emigração e um círculo nacional de compensação no âmbito das eleições para a Assembleia da República, por forma a assegurar uma maior conversão dos votos em mandatos e evitar a existência de “votos desperdiçados”, alterando a Lei Eleitoral para a Assembleia da República",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Baixa comissão distribuição inicial generalidade,2025-06-27,5,1
315305,XVII,105,Projeto de Lei,Consagra o crime de violação como crime público,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2025-07-11,8,1
315877,XVII,331,Projeto de Lei,Regula o procedimento para a determinação do Estatuto de Apátrida ,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Lei (Publicação DR),2026-08-17,17,1
315224,XVII,68,Projeto de Lei,"Elimina os vistos gold (altera a Lei n.º 23/2007, de 4 de julho, Regime jurídico de entrada, permanência, saída e afastamento de estrangeiros do território nacional)

",Grupos Parlamentares (G); BE; Mariana Mortágua,2025-06-03,,Discussão generalidade,2025-07-04,7,1
315230,XVII,73,Projeto de Lei,Altera o Código do Imposto sobre o Rendimento das Pessoas Singulares,Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Discussão generalidade,2025-07-04,7,1
315076,XVII,21,Projeto de Lei,"Aplica a taxa reduzida de IVA às telecomunicações (Altera o Código do Imposto sobre o Valor Acrescentado, aprovado pelo Decreto-Lei n.º 394-B/84, de 26 de dezembro)
",Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Baixa comissão distribuição inicial generalidade,2025-06-30,5,1
315423,XVII,146,Projeto de Lei,Reforço da capacidade de produção das Comunidades de Energia Renovável ,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Votação na generalidade,2026-06-12,9,1
315079,XVII,24,Projeto de Lei,"Repõe a taxa reduzida de IVA à eletricidade (Altera o Código do Imposto sobre o Valor Acrescentado, aprovado pelo Decreto-Lei n.º 394-B/84, de 26 de dezembro)",Grupos Parlamentares (G); PCP; Paulo Raimundo; Paula Santos; Alfredo Maia,2025-06-03,,Baixa comissão distribuição inicial generalidade,2025-06-27,5,1
315243,XVII,78,Projeto de Lei,Prevê a alteração do prazo de comunicação de faturas,Grupos Parlamentares (G); CH; Pedro Pinto; Eduardo Teixeira; Rui Afonso; Patrícia Almeida; Francisco Gomes; João Ribeiro,2025-06-03,,Votação na generalidade,2026-06-12,7,1
315728,XVII,280,Projeto de Lei,Elevação da Povoação Semide à Categoria de Vila Histórica,Grupos Parlamentares (G); PSD; CDS-PP; Hugo Soares; Maurício Marques; Ana Oliveira; Martim Syder; Joana Seabra; Dulcineia Catarina Moura; Andreia Neto; Almiro Moreira; Marco Claudino; Olga Freire; Carlos Silva Santiago; José Lago Gonçalves; Alberto Machado; Bárbara do Amaral Correia; Fernando Queiroga; Francisco Pimentel; Germana Rocha; Gonçalo Dinis Capitão; Hernâni Dias; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Lei (Publicação DR),2026-05-08,15,1
315132,XVII,35,Projeto de Lei,"Reintegra o Internato Médico na Carreira Médica, alterando diversos diplomas",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Votação na generalidade,2025-06-27,6,1
315263,XVII,87,Projeto de Lei,Procede à criação de Centros de Nascimento para reforçar o direito das mulheres grávidas à escolha do local de nascimento,Grupos Parlamentares (G); CH; Pedro Pinto; Cristina Rodrigues; Rui Cristina; Marta Martins da Silva; Cláudia Estêvão; Cristina Vieira Henriques; Patrícia Nascimento; Rita Matias,2025-06-03,,Discussão generalidade,2025-09-19,7,1
335927,XVII,348,Projeto de Lei,"Procede à Regulamentação do Estatuto do Apátrida 
",Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Lei (Publicação DR),2026-08-17,17,1
315403,XVII,139,Projeto de Lei,"Altera a Lei n.º 64/2014, de 26 de agosto, que aprova o regime de concessão de crédito bonificado à habitação a pessoas com deficiência",Grupos Parlamentares (G); PS; António Mendonça Mendes; Miguel Matos; André Pinotes Batista; Hugo Costa; Hugo Oliveira; Humberto Brito; Joana Lima; José Carlos Barbosa; Júlia Rodrigues; Luís Moreira Testa; Marina Gonçalves; Miguel Cabrita; Nuno Fazenda,2025-06-03,,Votação na generalidade,2025-09-26,8,1
315277,XVII,93,Projeto de Lei,"Promove a qualidade, adequação, segurança e humanização dos cuidados de saúde na gravidez e no parto, alterando a Lei n.º 33/2025, de 31 de março",Grupos Parlamentares (G); PSD; Hugo Soares; Miguel Guimarães; Francisco Sousa Vieira; Alberto Machado; Ana Oliveira; Andreia Bernardo; Isabel Fernandes; Joana Seabra; Sofia Machado Fernandes; Amílcar Almeida; Ana Gabriela Cabilhas; Bruno Vitorino; Cristóvão Norte; Dulcineia Catarina Moura; Miguel Santos; Sandra Pereira; Sofia Carreira,2025-06-03,,Discussão generalidade,2025-07-11,7,1
315278,XVII,94,Projeto de Lei,Alteração às penas acessórias e efeitos das penas por crimes contra a autodeterminação sexual e a liberdade sexual,Grupos Parlamentares (G); IL; Rui Rocha; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Mário Amorim Lopes; Miguel Rangel; Rodrigo Saraiva,2025-06-03,,Discussão generalidade,2026-05-08,7,1
315391,XVII,133,Projeto de Lei,"Reconhece a profissão de bombeiro como de risco e desgaste rápido (oitava alteração ao Decreto-Lei n.º 241/2007, de 21 de junho, e terceira alteração ao Decreto-Lei n.º 106/2002, de 13 de abril) 
",Grupos Parlamentares (G); PCP; Paula Santos; Paulo Raimundo; Alfredo Maia,2025-06-03,,Discussão generalidade,2025-09-25,8,1
315291,XVII,96,Projeto de Lei,"Alarga os prazos de prescrição de crimes contra a liberdade e autodeterminação sexual de menores e os prazos de queixa dos crimes contra a liberdade e autodeterminação sexual, e elimina a possibilidade de suspensão provisória do processo no âmbito dos crimes contra a liberdade e autodeterminação sexual e do crime de violência doméstica, procedendo à alteração do Código Penal e do Código do Processo Penal",Grupos Parlamentares (G); PAN; Inês de Sousa Real,2025-06-03,,Votação na generalidade,2025-07-11,7,1
315302,XVII,104,Projeto de Lei,Prevenir a corrupção no exercício dos cargos públicos de topo,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Baixa comissão distribuição inicial generalidade,2025-09-30,6,2
315727,XVII,279,Projeto de Lei,Elevação da Povoação Vila Cova de Alva à Categoria de Vila Histórica,Grupos Parlamentares (G); PSD; CDS-PP; Hugo Soares; Maurício Marques; Ana Oliveira; Martim Syder; Joana Seabra; Dulcineia Catarina Moura; Andreia Neto; Almiro Moreira; Marco Claudino; Olga Freire; Carlos Silva Santiago; José Lago Gonçalves; Alberto Machado; Bárbara do Amaral Correia; Fernando Queiroga; Francisco Pimentel; Germana Rocha; Gonçalo Dinis Capitão; Hernâni Dias; Paulo Núncio; João Pinho de Almeida,2025-06-03,,Lei (Publicação DR),2026-05-08,14,1
315252,XVII,84,Projeto de Lei,Segurança e saúde no Trabalho: proteção dos trabalhadores que executam atividades ao ar livre em condições meteorológicas extremas,Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Patrícia Gonçalves; Jorge Pinto; Paulo Muacho; Rui Tavares,2025-06-03,,Publicação em Separata,2025-07-15,6,2
315313,XVII,109,Projeto de Lei,Altera vários diplomas no sentido de intensificar a proteção dos animais de companhia,Grupos Parlamentares (G); CH; Pedro Pinto; Cristina Rodrigues; Vanessa Barata; Madalena Cordeiro; Pedro dos Santos Frazão; Idalina Durães; Nuno Gabriel,2025-06-03,,Discussão generalidade,2025-07-11,7,1
377121,XVII,1194,Projeto de Resolução,Recomenda ao Governo que proceda à suspensão imediata do Acordo de Schengen com o Reino de Espanha no contexto dos eventos ocorridos em Ceuta,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; António Carneiro; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Fernandes; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Entrada,2026-08-03,1,0
377122,XVII,1195,Projeto de Resolução,"Condena a deriva mercantil da FIFA sob a presidência de Gianni Infantino, incluindo a tentativa de privatização das suas competições, e recomenda ao Governo a defesa do futebol como bem comum",Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Entrada,2026-08-03,1,0
315745,XVII,286,Projeto de Lei,"Primeira alteração à Lei n.º 25-A/2025, de 13 de março, que procede à reposição de freguesias agregadas pela Lei n.º 11-A/2013, de 28 de janeiro, concluindo o procedimento especial, simplificado e transitório de criação de freguesias previsto na Lei n.º 39/2021, de 24 de junho",Grupos Parlamentares (G); PSD; Hugo Soares; Dulcineia Catarina Moura; Andreia Neto; Almiro Moreira; Olga Freire; Marco Claudino; Carlos Silva Santiago; Joana Seabra; José Lago Gonçalves; Alberto Machado; Andreia Bernardo; Bárbara do Amaral Correia; Fernando Queiroga; Francisco Pimentel; Germana Rocha; Gonçalo Dinis Capitão; Hernâni Dias,2025-06-03,,Lei (Publicação DR),2025-11-07,15,1
315226,XVII,70,Projeto de Lei,"Reduzir, de forma permanente, o IVA para a aquisição e manutenção dos equipamentos de produção energética renovável",Grupos Parlamentares (G); IL; Mário Amorim Lopes; Angélique Da Teresa; Carlos Guimarães Pinto; Joana Cordeiro; Jorge Miguel Teixeira; Mariana Leitão; Miguel Rangel; Rodrigo Saraiva; Rui Rocha,2025-06-03,,Anúncio,2025-07-03,5,1
315331,XVII,118,Projeto de Lei,Procede ao alargamento da isenção de IMT prevista no Código do Imposto Municipal sobre as Transmissões Onerosas de Imóveis (CIMT) ,Grupos Parlamentares (G); CH; Pedro Pinto; Marta Martins da Silva; José Dias Fernandes; Ana Martins; Francisco Gomes; Carlos Barbosa; Rui Afonso; Eduardo Teixeira; Patrícia Almeida; João Ribeiro,2025-06-03,,Votação na generalidade,2026-06-03,7,1
315416,XVII,144,Projeto de Lei,"Define o regime de horário de trabalho dos bombeiros sapadores das autarquias locais e reconhece a profissão como de risco e de desgaste rápido, bem como o regime de aposentação ou reforma",Grupos Parlamentares (G); CH; Pedro Pinto; Bruno Nunes; João Ribeiro; Luís Paulo Fernandes; Carlos Barbosa; Ricardo Moreira,2025-06-03,,Discussão generalidade,2025-09-25,8,1
377125,XVII,1197,Projeto de Resolução,Recomenda ao Governo a criação de uma resposta organizada para a Telangiectasia Hemorrágica Hereditária (HHT),Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Paulo Muacho; Filipa Pinto; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Entrada,2026-08-06,1,0
315228,XVII,71,Projeto de Lei,"Altera o Código do IRS, alterando o valor da dedução específica",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Jorge Pinto; Filipa Pinto; Paulo Muacho; Patrícia Gonçalves; Rui Tavares,2025-06-03,,Anúncio,2025-07-04,6,1
315371,XVII,126,Projeto de Lei,Assegura a nomeação de patrono em escalas de prevenção para as vítimas violência doméstica,Grupos Parlamentares (G); CH; Pedro Pinto; Vanessa Barata; Cristina Rodrigues; Idalina Durães; Nuno Gabriel; Madalena Cordeiro,2025-06-03,,Votação na generalidade,2025-09-26,7,1
315480,XVII,165,Projeto de Lei,"Reconhece que a profissão de bombeiro é de desgaste rápido
",Grupos Parlamentares (G); L; Isabel Mendes Lopes; Filipa Pinto; Jorge Pinto; Patrícia Gonçalves; Paulo Muacho; Rui Tavares,2025-06-03,,Votação na generalidade,2025-09-19,8,2
377140,XVII,1202,Projeto de Resolução,Pela garantia do acesso efetivo e atempado à interrupção voluntária da gravidez no Serviço Nacional de Saúde,Grupos Parlamentares (G); BE; Fabian Figueiredo,2025-06-03,,Entrada,2026-08-18,1,0
346022,XVII,389,Projeto de Lei,"Cria o Programa “Voltar a Casa”, para dar resposta às pessoas que se encontram nos hospitais com alta clínica a aguardar vaga em respostas sociais",Grupos Parlamentares (G); PS; José Luís Carneiro; Eurico Brilhante Dias; Ana Bernardo; Mariana Vieira da Silva; Miguel Cabrita; Tiago Barbosa Ribeiro; Pedro Delgado Alves; Susana Correia; Irene Costa; Dália Miranda; Sofia Andrade; Margarida Afonso; Lia Ferreira; Patrícia Faro,2025-06-03,,Lei (Publicação DR),2026-08-10,15,1
335931,XVII,351,Projeto de Lei,Reforça e alarga o direito ao esquecimento e as proteções ao consumidor em matéria de contratação de seguros relacionados com créditos,Grupos Parlamentares (G); PS; António Mendonça Mendes; Miguel Matos; Carlos Pereira; Hugo Costa; Nuno Fazenda,2025-06-03,,Lei (Publicação DR),2026-04-27,15,1
315586,XVII,212,Projeto de Lei,Aumenta o valor da retribuição-base e estabelece o direito à perceção de subsídio de turno e de diuturnidades por parte dos bombeiros que integram as equipas de intervenção permanente,Grupos Parlamentares (G); CH; Ana Martins; André Ventura; Armando Grave; Bernardo Pessanha; Bruno Nunes; Carlos Barbosa; Catarina Salgueiro; Cláudia Estêvão; Cristina Rodrigues; Cristina Vieira Henriques; Daniel Teixeira; Diogo Pacheco de Amorim; Eduardo Teixeira; Eliseu Neves; Felicidade Vital; Filipe Melo; Francisco Gomes; Gabriel Mithá Ribeiro; Idalina Durães; João Lopes Aleixo; João Paulo Graça; João Ribeiro; João Tilly; Jorge Galveias; José Barreira Soares; José Carvalho; José Dias Fernandes; José Dotti; Lina Pinheiro; Luís Paulo Fernandes; Madalena Cordeiro; Manuel Magno; Manuela Tender; Marcus Santos; Maria José Aguiar; Marta Martins da Silva; Nuno Gabriel; Nuno Simões de Melo; Patrícia Almeida; Patrícia Carvalho; Patrícia Nascimento; Paulo Seco; Pedro Correia; Pedro dos Santos Frazão; Pedro Pessanha; Pedro Pinto; Pedro Tavares; Raul Melo; Ricardo Dias Pinto; Ricardo Lopes Reis; Ricardo Moreira; Rita Matias; Rodrigo Alves Taxa; Rui Afonso; Rui Cardoso; Rui Cristina; Rui Paulo Sousa; Sandra Ribeiro; Sónia Monteiro; Vanessa Barata,2025-06-03,,Votação na generalidade,2025-10-28,8,1
315271,XVII,92,Projeto de Lei,"Altera o Estatuto do Ministério Público, no sentido de garantir a autonomia administrativa e financeira ao Ministério Público",Grupos Parlamentares (G); CH; Pedro Pinto; Vanessa Barata; Idalina Durães; Cristina Rodrigues; Nuno Gabriel; Madalena Cordeiro,2025-06-03,,Admissão,2025-07-09,5,1
